id_marca,nome_marca,id_modelo,nome_modelo
22,Ford,003109-7,Ranger XLT 2.5 4x4 CS TB Diesel
22,Ford,003252-2,Ranger XLT 2.8 8v 135cv 4x2 CD TB Diesel
22,Ford,003253-0,Ranger XLT 2.8 8v 135cv 4x4 CD TB Diesel
22,Ford,003251-4,Ranger XLT 2.8 8v 135cv 4x4 CE TB Diesel
22,Ford,003294-8,Ranger XLT 3.0 PSE 163cv 4x2 CD TB Dies.
22,Ford,003295-6,Ranger XLT 3.0 PSE 163cv 4x4 CD TB Dies.
22,Ford,003362-6,Ranger XLT 3.2 20V 4x4 CD Diesel
22,Ford,003363-4,Ranger XLT 3.2 20V 4x4 CD Diesel Aut.
22,Ford,003240-9,Ranger XLT 4.0 12v V6 210cv 4x4 CD Repow
22,Ford,003239-5,Ranger XLT 4.0 12v V6 210cv 4x4 CE Repow
22,Ford,003149-6,Ranger XLT 4.0 4x2 CE
22,Ford,003088-0,Ranger XLT 4.0 4x2 CS
22,Ford,003112-7,Ranger XLT 4.0 4x4 CD
22,Ford,003150-0,Ranger XLT 4.0 4x4 CE
22,Ford,003111-9,Ranger XLT 4.0 4x4 CS
22,Ford,003263-8,Ranger XLT Limit./L.Cent. 2.8 CD TB Dies
22,Ford,003061-9,Royale Ghia 2.0i 4p / 2.0i / 2.0
22,Ford,003059-7,Royale GL 1.8i 4p / 1.8i / 1.8
22,Ford,003060-0,Royale GL 2.0i 2e4p / 2.0i / 2.0
22,Ford,003091-0,Taurus GL 3.0 V6
22,Ford,003127-5,Taurus GL SW 3.0 V6 24V
22,Ford,003092-9,Taurus L/LX 3.0 V6
22,Ford,003191-7,Taurus LX SW 3.0 V6 24V
22,Ford,003183-6,Taurus SHO 3.0 V6
22,Ford,003184-4,Thunderbird SC 3.8 V6
22,Ford,003372-3,TRANSIT Chassi 2.2 TDCI Diesel
22,Ford,003339-1,TRANSIT Chassi 2.4 TDCI Diesel
22,Ford,003379-0,TRANSIT Furgão 2.2 TDCI Curto Diesel
22,Ford,003375-8,TRANSIT Furgão 2.2 TDCI Longa Diesel
22,Ford,003354-5,TRANSIT Furgão 2.2 TDCI Longo Jumbo Dies
22,Ford,003331-6,TRANSIT Furgão 3330 2.4 TDCI Curto Dies.
22,Ford,003332-4,TRANSIT Furgão 3550 2.4 TDCI Longo Dies.
22,Ford,003371-5,TRANSIT Van 3550 2.2 TDCI 14/16lug. Dies
22,Ford,003333-2,TRANSIT Van 3550 2.4 TDCI 14lug. Diesel
22,Ford,003065-1,Verona Ghia 2.0i 4p
22,Ford,003062-7,Verona GL 1.8i / LX 1.8i 4p
22,Ford,003069-4,Verona GLX 1.8 (Modelo antigo)
22,Ford,003063-5,Verona GLX 1.8i / 1.8 4p
22,Ford,003064-3,Verona GLX 2.0i / 2.0 4p
22,Ford,003067-8,Verona LX 1.6 (Modelo antigo)
22,Ford,003068-6,Verona LX 1.8 (Modelo antigo)
22,Ford,003066-0,Verona S 2.0i 4p
22,Ford,003072-4,Versailles Ghia 2.0i / 2.0 2p e 4p
22,Ford,003070-8,Versailles GL 1.8i / 1.8 2p e 4p
22,Ford,003071-6,Versailles GL 2.0i / 2.0 2p e 4p
22,Ford,003093-7,Windstar GL
22,Ford,003094-5,Windstar LX
190,FOTON,086001-8,AUMARK 3.50AK 2.8 4x2 TB Diesel
170,Fyber,079001-0,Buggy 2000W 1.8 8V
199,GEELY,088001-9,EC7 1.8 16V 130cv 4p Mec.
23,GM - Chevrolet,004113-0,A-10 2.5/4.1
23,GM - Chevrolet,004114-9,A-10 De Luxe 2.5/4.1
23,GM - Chevrolet,004126-2,A-20 Custom Std. CD/ De Luxe CD
23,GM - Chevrolet,004024-0,A-20 Custom/ C-20 Luxe 4.1
23,GM - Chevrolet,004023-1,A-20 Custom/ C-20 S 4.1
23,GM - Chevrolet,004362-1,AGILE LT 1.4 MPFI 8V FlexPower 5p
23,GM - Chevrolet,004363-0,AGILE LTZ 1.4 MPFI 8V FlexPower 5p
23,GM - Chevrolet,004427-0,AGILE LTZ EASYTRONIC 1.4 8V FlexPower 5p
23,GM - Chevrolet,004446-6,AGILE LTZ EFFECT 1.4 8V FlexPower 5p Mec
23,GM - Chevrolet,004447-4,AGILE LTZ EFFECT EASYTR.1.4 8V FlexP. 5p
23,GM - Chevrolet,004382-6,AGILE LTZ WI-FI 1.4 8V FlexPower 5p
23,GM - Chevrolet,004232-3,Astra 2.0 8V/ CD 2.0 8V Hatchback 5p Aut
23,GM - Chevrolet,004231-5,Astra 2.0 8V/ CD 2.0 8V Hatchback 5p Mec
23,GM - Chevrolet,004223-4,Astra 2.0/ CD 2.0 8V 3p Aut.
23,GM - Chevrolet,004169-6,Astra 2.0/ CD/ GLS 2.0 MPFI 16V 3p
23,GM - Chevrolet,004082-7,Astra 2.0/ CD/ Sunny/ GLS 2.0 8V 3p
23,GM - Chevrolet,004194-7,Astra 500 Sedan 2.0 MPFI 16V 4p
23,GM - Chevrolet,004330-3,Astra Advant. 2.0 MPFI 8V FlexP. 5p Aut.
23,GM - Chevrolet,004328-1,Astra Advantage 2.0 MPFI 8V FlexPower 5p
23,GM - Chevrolet,004312-5,Astra Advantage 2.0 MPFI FlexPower 8V 3p
23,GM - Chevrolet,004252-8,Astra Comfort 2.0 MPFI FlexPower 8V 3p
23,GM - Chevrolet,004254-4,Astra Comfort 2.0 MPFI FlexPower 8V 5p
23,GM - Chevrolet,004256-0,Astra Eleg. 2.0 MPFI FlexPower 8V 5p Aut
23,GM - Chevrolet,004253-6,Astra Elegance 2.0 MPFI FlexPower 8V 3p
23,GM - Chevrolet,004255-2,Astra Elegance 2.0 MPFI FlexPower 8V 5p
23,GM - Chevrolet,004310-9,Astra Elite 2.0 MPFI Flex Pow. 8V 5p Aut
23,GM - Chevrolet,004257-9,Astra Elite 2.0 MPFI FlexPower 8V 5p Mec
23,GM - Chevrolet,004081-9,Astra GL 1.8 MPFI 3p
23,GM - Chevrolet,004120-3,Astra GL Milenium 1.8 MPFI 4p
23,GM - Chevrolet,004072-0,Astra GLS 2.0 MPFI
23,GM - Chevrolet,004073-8,Astra GLS 2.0 MPFI SW
23,GM - Chevrolet,004230-7,Astra GSi 2.0 16v 136cv Hatchback 5p
23,GM - Chevrolet,004195-5,Astra S.Sport 2.0 F.Pow. 5p/Sport 2.0 3p
23,GM - Chevrolet,004329-0,Astra Sed. Advant. 2.0 8V MPFI FlexP. 4p
23,GM - Chevrolet,004331-1,Astra Sed.Advant. 2.0 8V MPFI FlexP. Aut
23,GM - Chevrolet,004258-7,Astra Sed.Comf. 2.0 MPFI FlexPower 8V 4p
23,GM - Chevrolet,004313-3,Astra Sed.Comf.2.0 MPFI MultiPower 8V 4p
23,GM - Chevrolet,004260-9,Astra Sed.Eleg. 2.0 MPFI FlexP.8V 4p Aut
23,GM - Chevrolet,004259-5,Astra Sed.Eleg.2.0 MPFI FlexPower 8V 4p
23,GM - Chevrolet,004314-1,Astra Sed.Eleg.2.0 MPFI MultiPower 8V 4p
23,GM - Chevrolet,004262-5,Astra Sed.Elite 2.0 MPFI FlexP.8V 4p Aut
23,GM - Chevrolet,004261-7,Astra Sed.Elite 2.0 MPFI FlexPower 8V 4p
23,GM - Chevrolet,004216-1,Astra Sedan 1.8 MPFI 8V 4p (taxi)
23,GM - Chevrolet,004215-3,Astra Sedan 2.0/ CD 2.0 MPFI 8V 4p Aut.
23,GM - Chevrolet,004168-8,Astra Sedan 2.0/CD/ Expres.GLS 2.0 8V 4p
23,GM - Chevrolet,004083-5,Astra Sedan 2.0/CD/ GLS/ Adv. 2.0 16V 4p
23,GM - Chevrolet,004263-3,Astra Sedan Comfort 1.8 MPFI 8V 4p
23,GM - Chevrolet,004084-3,Astra Sedan/ Astra GL Sedan 1.8 MPFI 4p
23,GM - Chevrolet,004158-0,Blazer Jimmy 4.3 V6
23,GM - Chevrolet,004159-9,Blazer S-10 4.3 V6
23,GM - Chevrolet,004160-2,Blazer SS-10 4.3 V6
23,GM - Chevrolet,004026-6,Bonanza S / Luxe 4.0 Diesel Turbo
23,GM - Chevrolet,004025-8,Bonanza S / Luxe 4.1
23,GM - Chevrolet,004183-1,Brasinca Blazer CD 4.0 Diesel
23,GM - Chevrolet,004117-3,Brasinca Blazer CD 4.1
23,GM - Chevrolet,004115-7,C-10 2.5/4.1
23,GM - Chevrolet,004127-0,C-10 CD 2.5/ 4.1
23,GM - Chevrolet,004116-5,C-10 De Luxe 2.5/4.1
23,GM - Chevrolet,004128-9,C-10 De Luxe CD 2.5/ 4.1
23,GM - Chevrolet,004129-7,C-20 Custom De Luxe 4.1
23,GM - Chevrolet,004131-9,C-20 Custom De Luxe CD 4.1
23,GM - Chevrolet,004130-0,C-20 Custom Std. 4.1
23,GM - Chevrolet,004132-7,C-20 Custom Std. CD 4.1
23,GM - Chevrolet,004074-6,Calibra 16V
23,GM - Chevrolet,004155-6,Camaro RS 5.0 V8
23,GM - Chevrolet,004156-4,Camaro Sport 5.0 Conv.
23,GM - Chevrolet,004371-0,Camaro SS 6.2 V8 16V 406cv
23,GM - Chevrolet,004453-9,Camaro SS Conversível 6.2 V8 16V 406cv
23,GM - Chevrolet,004111-4,Camaro Z-28 Targa/Conv. 5.7
23,GM - Chevrolet,004133-5,Caprice 4.3 V8
23,GM - Chevrolet,004134-3,Caprice SW 4.3 V8
23,GM - Chevrolet,004135-1,Caprice Victoria
23,GM - Chevrolet,004377-0,CAPTIVA SPORT AWD 3.0 V6 24V 268cv
23,GM - Chevrolet,004352-4,CAPTIVA SPORT AWD 3.6 V6 24V 261cv 4x4
23,GM - Chevrolet,004357-5,CAPTIVA SPORT FWD 2.4 16V 171/185cv
23,GM - Chevrolet,004376-1,CAPTIVA SPORT FWD 3.0 V6 24V 268cv 4x2
23,GM - Chevrolet,004351-6,CAPTIVA SPORT FWD 3.6 V6 24V 261cv 4x2
23,GM - Chevrolet,004027-4,Caravan Comodoro 4.1 / 2.5
23,GM - Chevrolet,004028-2,Caravan Diplomata 4.1 / 2.5
23,GM - Chevrolet,004137-8,Caravan L/SL/S/SS 2.5/4.1/4.2
23,GM - Chevrolet,004138-6,Cavalier 3.1 Conv.
23,GM - Chevrolet,004139-4,Cavalier L 2.0
23,GM - Chevrolet,004227-7,Celta 1.0/ Super 1.0 MPFI VHC 8v 5p
23,GM - Chevrolet,004202-1,Celta 1.0/Super/N.Piq.1.0 MPFi VHC 8V 3p
23,GM - Chevrolet,004235-8,Celta 1.4/ Super/ Energy 1.4 8V 85cv 3p
23,GM - Chevrolet,004236-6,Celta 1.4/ Super/ Energy 1.4 8V 85cv 5p
23,GM - Chevrolet,004445-8,Celta ADVANTAGE 1.0 8v FlexPower 5p
23,GM - Chevrolet,004264-1,Celta Life 1.0 MPFI VHC 8V 3p
23,GM - Chevrolet,004266-8,Celta Life 1.0 MPFI VHC 8V 5p
23,GM - Chevrolet,004268-4,Celta Life 1.4 MPFI 8V 85cv 3p
23,GM - Chevrolet,004270-6,Celta Life 1.4 MPFI 8V 85cv 5p
23,GM - Chevrolet,004318-4,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p
23,GM - Chevrolet,004319-2,Celta Life/ LS 1.0 MPFI 8V FlexPower 5p
23,GM - Chevrolet,004320-6,Celta Spirit 1.0 MPFI 8V FlexPower 3p
23,GM - Chevrolet,004265-0,Celta Spirit 1.0 MPFI VHC 8V 3p
23,GM - Chevrolet,004267-6,Celta Spirit 1.0 MPFI VHC 8V 5p
23,GM - Chevrolet,004269-2,Celta Spirit 1.4 MPFI 8V 85cv 3p
23,GM - Chevrolet,004271-4,Celta Spirit 1.4 MPFI 8V 85cv 5p
23,GM - Chevrolet,004321-4,Celta Spirit/ LT 1.0 MPFI 8V FlexP. 5p
23,GM - Chevrolet,004316-8,Celta Super 1.0 MPFI 8V FlexPower 3p
23,GM - Chevrolet,004317-6,Celta Super 1.0 MPFI 8V FlexPower 5p
23,GM - Chevrolet,004029-0,Chevette Junior 1.0
23,GM - Chevrolet,004030-4,Chevette L / SL / SL/e / DL / SE 1.6
23,GM - Chevrolet,004031-2,Chevy 500 DL / SL / SE/ Furgão 1.6
23,GM - Chevrolet,004161-0,Cheynne 4.3 V6
23,GM - Chevrolet,004450-4,Classic ADVANTAGE 1.0 VHC FlexPower 4p
23,GM - Chevrolet,004360-5,Classic/ Classic LS 1.0 VHC FlexPower 4p
23,GM - Chevrolet,004442-3,COBALT ADVANTAGE 1.4 MPFI 8V F.Power 4p
23,GM - Chevrolet,004443-1,COBALT ADVANTAGE 1.8 8V Eco.Flex 4p Aut.
23,GM - Chevrolet,004383-4,COBALT LS 1.4 8V FlexPower 4p
23,GM - Chevrolet,004384-2,COBALT LT 1.4 8V FlexPower 4p
23,GM - Chevrolet,004419-9,COBALT LT 1.8 8V Econo.Flex 4p Aut.
23,GM - Chevrolet,004418-0,COBALT LT 1.8 8V Econo.Flex 4p Mec.
23,GM - Chevrolet,004385-0,COBALT LTZ 1.4 8V FlexPower 4p
23,GM - Chevrolet,004421-0,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.
23,GM - Chevrolet,004420-2,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.
23,GM - Chevrolet,004199-8,Corsa Furgão 1.6 MPFi Powertech 92cv
23,GM - Chevrolet,004004-5,Corsa GL 1.6 MPFI / 1.4 EFI 2p e 4p
23,GM - Chevrolet,004085-1,Corsa GLS 1.6 MPFI 5p
23,GM - Chevrolet,004033-9,Corsa GSi 16V
23,GM - Chevrolet,004280-3,Corsa Hat. Joy 1.0/ 1.0 FlexPower 8V 5p
23,GM - Chevrolet,004286-2,Corsa Hat. Joy 1.8 MPFI 8V FlexPower 5p
23,GM - Chevrolet,004281-1,Corsa Hat. Maxx 1.0/ 1.0 FlexPower 8V 5p
23,GM - Chevrolet,004339-7,Corsa Hat. Maxx 1.4 8V ECONOFLEX 5p
23,GM - Chevrolet,004287-0,Corsa Hat. Maxx 1.8 MPFI 8V FlexPower 5p
23,GM - Chevrolet,004282-0,Corsa Hat. Prem. 1.0/1.0 FlexPower 8V 5p
23,GM - Chevrolet,004340-0,Corsa Hat. Premium 1.4 8V ECONOFLEX 5p
23,GM - Chevrolet,004326-5,Corsa Hat. SS 1.8 MPFI 8V FlexPower 5p
23,GM - Chevrolet,004288-9,Corsa Hat.Premium 1.8 MPFI 8V F.Power 5p
23,GM - Chevrolet,004218-8,Corsa Hatchback 1.0 MPFI 8V 71cv 5p
23,GM - Chevrolet,004220-0,Corsa Hatchback 1.8 MPFI 8V 102cv 5p
23,GM - Chevrolet,004233-1,Corsa Hatchback 1.8 MPFI FlexPower 8V 5p
23,GM - Chevrolet,004003-7,Corsa Pick-Up GL/ Champ 1.6 MPFI / EFI
23,GM - Chevrolet,004213-7,Corsa Pick-Up Sport 1.6 MPFI
23,GM - Chevrolet,004086-0,Corsa Pick-Up STD/ Rodeio 1.6 MPFI
23,GM - Chevrolet,004278-1,Corsa Sed Clas.Spirit 1.6MPFI VHC 8V Aut
23,GM - Chevrolet,004279-0,Corsa Sed Clas.Super 1.6MPFI VHC 8V Aut
23,GM - Chevrolet,004272-2,Corsa Sed Class.Life 1.0/1.0 FlexPower
23,GM - Chevrolet,004273-0,Corsa Sed Class.Spirit 1.0/1.0 FlexPower
23,GM - Chevrolet,004274-9,Corsa Sed Class.Super 1.0/1.0 FlexPower
23,GM - Chevrolet,004275-7,Corsa Sed Classic Life 1.6 MPFI VHC 8V
23,GM - Chevrolet,004276-5,Corsa Sed Classic Spirit 1.6 MPFI VHC 8V
23,GM - Chevrolet,004277-3,Corsa Sed Classic Super 1.6 MPFI VHC 8V
23,GM - Chevrolet,004283-8,Corsa Sed. Joy 1.0/ 1.0 FlexPower 8V 4p
23,GM - Chevrolet,004289-7,Corsa Sed. Joy 1.8 MPFI 8V FlexPower
23,GM - Chevrolet,004284-6,Corsa Sed. Maxx 1.0/ 1.0 FlexPower 8V 4p
23,GM - Chevrolet,004341-9,Corsa Sed. Maxx 1.4 8V ECONOFLEX 4p
23,GM - Chevrolet,004290-0,Corsa Sed. Maxx 1.8 MPFI 8V FlexPower
23,GM - Chevrolet,004342-7,Corsa Sed. Premium 1.4 8V ECONOFLEX 4p
23,GM - Chevrolet,004291-9,Corsa Sed. Premium 1.8 MPFI 8V FlexPower
23,GM - Chevrolet,004285-4,Corsa Sed.Prem. 1.0/ 1.0 FlexPower 8V 4p
23,GM - Chevrolet,004121-1,Corsa Sed.Wind 1.0/Millenium/Classic VHC
23,GM - Chevrolet,004219-6,Corsa Sedan 1.0 MPFI 8V 71cv 4p
23,GM - Chevrolet,004221-8,Corsa Sedan 1.8 MPFI 8V  102cv 4p
23,GM - Chevrolet,004234-0,Corsa Sedan 1.8 MPFI FlexPower 8V 4p
23,GM - Chevrolet,004005-3,Corsa Sedan GL 1.6  MPFI 4p
23,GM - Chevrolet,004006-1,Corsa Sedan GLS 1.6 16V MPFI 4p
23,GM - Chevrolet,004032-0,Corsa Sedan GLS 1.6 MPFI 4p
23,GM - Chevrolet,004171-8,Corsa Sedan Super 1.0 MPFI 16V 4p
23,GM - Chevrolet,004080-0,Corsa Sedan Super 1.0 MPFI 4p
23,GM - Chevrolet,004122-0,Corsa Sedan Super Milenium 1.0 MPFI 16V
23,GM - Chevrolet,004208-0,Corsa Sedan Super/ Classic 1.6 MPFI 8v 4
23,GM - Chevrolet,004002-9,Corsa Super 1.0 MPFI / 2p e 4p
23,GM - Chevrolet,004087-8,Corsa Super 1.0 MPFI 16V 3p
23,GM - Chevrolet,004172-6,Corsa Super 1.0 MPFI 16V 5p
23,GM - Chevrolet,004207-2,Corsa Super 1.6 MPFI 8v 5p
23,GM - Chevrolet,004007-0,Corsa Wagon GL 1.6 MPFI 4p
23,GM - Chevrolet,004008-8,Corsa Wagon GLS 1.6 16V MPFI 4p
23,GM - Chevrolet,004186-6,Corsa Wagon GLS 1.6 8V 4p
23,GM - Chevrolet,004112-2,Corsa Wagon Super 1.0 MPFI 16V
23,GM - Chevrolet,004209-9,Corsa Wagon Super 1.6 MPFI 8v
23,GM - Chevrolet,004173-4,Corsa Wind 1.0 MPF/MilleniumI/ EFI 4p
23,GM - Chevrolet,004001-0,Corsa Wind 1.0 MPFI / EFI  2p
23,GM - Chevrolet,004197-1,Corsa Wind 1.6 MPFi 2p
23,GM - Chevrolet,004198-0,Corsa Wind 1.6 MPFi 4p
23,GM - Chevrolet,004203-0,Corsa Wind Piquet/ Champ 1.0 MPFI 2p
23,GM - Chevrolet,004140-8,"Corvette 5.7/ 6.0, 6.2 Conv."
23,GM - Chevrolet,004141-6,"Corvette 5.7/ 6.0, 6.2 Targa"
23,GM - Chevrolet,004399-0,CRUZE HB Sport LT 1.8 16V FlexP. 5p Aut
23,GM - Chevrolet,004398-2,CRUZE HB Sport LT 1.8 16V FlexP. 5p Mec
23,GM - Chevrolet,004401-6,CRUZE HB Sport LTZ 1.8 16V FlexP. 5p Aut
23,GM - Chevrolet,004400-8,CRUZE HB Sport LTZ 1.8 16V FlexP. 5p Mec
23,GM - Chevrolet,004380-0,CRUZE LT 1.8 16V FlexPower 4p Aut.
23,GM - Chevrolet,004379-6,CRUZE LT 1.8 16V FlexPower 4p Mec.
23,GM - Chevrolet,004381-8,CRUZE LTZ 1.8 16V FlexPower 4p Aut.
23,GM - Chevrolet,004184-0,D-10 CD Diesel
23,GM - Chevrolet,004118-1,D-10 Diesel
23,GM - Chevrolet,004142-4,D-20 4.0 Champ/Conquest/El Caminho Dies.
23,GM - Chevrolet,004037-1,D-20 CD Lx S4T/Tro.Plus/Lx 3.9/4.0 TDies
23,GM - Chevrolet,004036-3,D-20 S / El Caminho 3.9/4.0 CD T.Dies
23,GM - Chevrolet,004034-7,D-20 S / Luxe 3.9/4.0 Diesel
23,GM - Chevrolet,004035-5,D-20 S / Luxe 3.9/4.0 T.Diesel
23,GM - Chevrolet,004187-4,D-20 S 3.9/4.0 Turbo Diesel
23,GM - Chevrolet,004038-0,Ipanema GL 1.8 MPFI / EFI /SL 4p
23,GM - Chevrolet,004039-8,Ipanema GL/ Flair 2.0 MPFI / EFI 4p
23,GM - Chevrolet,004040-1,Ipanema GLS/SLE 2.0EFI /SL/e1.8/Sol/Wave
23,GM - Chevrolet,004042-8,Kadett GL 2.0 MPFI / EFI
23,GM - Chevrolet,004041-0,Kadett GL/SL/Lite/Turim 1.8
23,GM - Chevrolet,004043-6,Kadett GLS 1.8 EFI / SL/e 1.8
23,GM - Chevrolet,004009-6,Kadett GLS 2.0 MPFI
23,GM - Chevrolet,004044-4,Kadett GSi / GS 2.0
23,GM - Chevrolet,004045-2,Kadett GSi 2.0 Conversível
23,GM - Chevrolet,004046-0,Kadett Sport 2.0 MPFI / EFI
23,GM - Chevrolet,004075-4,Lumina
23,GM - Chevrolet,004366-4,MALIBU LTZ 2.4 16V 171cv 4p
23,GM - Chevrolet,004119-0,Marajo SL/SLe/Se
23,GM - Chevrolet,004229-3,Meriva 1.8/ CD 1.8 MPFI 16V 122cv 5p
23,GM - Chevrolet,004228-5,Meriva 1.8/ CD 1.8 MPFI 8V 102cv 5p
23,GM - Chevrolet,004242-0,Meriva 1.8/ CD 1.8 MPFI FlexPower 8V
23,GM - Chevrolet,004408-3,Meriva COLLECTION 1.4 8V ECONOFLEX 5p
23,GM - Chevrolet,004355-9,Meriva Expres.EASYTRONIC 1.8 FlexPower
23,GM - Chevrolet,004353-2,Meriva Joy 1.4 MPFI 8V ECONOFLEX 5p
23,GM - Chevrolet,004292-7,Meriva Joy 1.8 MPFI 8V FlexPower
23,GM - Chevrolet,004354-0,Meriva Maxx 1.4 MPFI 8V ECONOFLEX 5p
23,GM - Chevrolet,004293-5,Meriva Maxx 1.8 MPFI 8V FlexPower
23,GM - Chevrolet,004347-8,Meriva Prem.EASYTRONIC 1.8 FlexPower 5p
23,GM - Chevrolet,004294-3,Meriva Premium 1.8 MPFI 8V FlexPower
23,GM - Chevrolet,004327-3,Meriva SS 1.8 MPFI 8V FlexPower 5p
23,GM - Chevrolet,004356-7,Meriva SS EASYTRONIC 1.8 FlexPower 5p
23,GM - Chevrolet,004240-4,MONTANA  Sport 1.8 MPFI FlexPower 8V
23,GM - Chevrolet,004338-9,MONTANA 1.4 8V Conquest ECONOFLEX  2p
23,GM - Chevrolet,004239-0,MONTANA 1.8/ 1.8 Conquest FlexPower 8V
23,GM - Chevrolet,004364-8,MONTANA ARENA 1.4 ECONOFLEX  8V 2p
23,GM - Chevrolet,004361-3,MONTANA COMBO 1.4 8V ECONOFLEX
23,GM - Chevrolet,004370-2,MONTANA LS 1.4 ECONOFLEX 8V 2p
23,GM - Chevrolet,004422-9,MONTANA LS COMBO 1.4 8V ECONOFLEX 2p
23,GM - Chevrolet,004241-2,MONTANA Off Road 1.8 MPFI FlexPower 8V
23,GM - Chevrolet,004365-6,MONTANA Sport 1.4 ECONOFLEX 8V 2p
23,GM - Chevrolet,004143-2,Monza 1.6i/ 1.8i  (restante)
23,GM - Chevrolet,004191-2,Monza Class 1.8/ 2.0
23,GM - Chevrolet,004051-7,Monza Classic SE 2.0 /MPFI e EFI 2p e 4p
23,GM - Chevrolet,004048-7,Monza Classic/ SL/e/SR 1.8
23,GM - Chevrolet,004047-9,Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p
23,GM - Chevrolet,004049-5,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p
23,GM - Chevrolet,004050-9,Monza GLS/ Hi-Tech 2.0 EFI 2p e 4p
23,GM - Chevrolet,004200-5,Monza SL/e SR 2.0
23,GM - Chevrolet,004090-8,Omega CD 3.8 V6
23,GM - Chevrolet,004011-8,Omega CD 4.1 / 3.0
23,GM - Chevrolet,004315-0,Omega CD/ FITTIPALDI 3.6 V6 24V 4p
23,GM - Chevrolet,004103-3,Omega Diamond
23,GM - Chevrolet,004052-5,Omega GL 2.0/ 2.2
23,GM - Chevrolet,004010-0,Omega GLS 2.2 / 2.0
23,GM - Chevrolet,004053-3,Omega GLS 4.1
23,GM - Chevrolet,004451-2,ONIX  Lollapalooza 1.0 F.Power 5p Mec.
23,GM - Chevrolet,004423-7,ONIX HATCH LS 1.0 8V FlexPower 5p Mec.
23,GM - Chevrolet,004424-5,ONIX HATCH LT 1.0 8V FlexPower 5p Mec.
23,GM - Chevrolet,004438-5,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.
23,GM - Chevrolet,004425-3,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.
23,GM - Chevrolet,004439-3,ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut.
23,GM - Chevrolet,004426-1,ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec.
23,GM - Chevrolet,004054-1,Opala Comodoro/ Comod. SLE  4.1 / 2.5
23,GM - Chevrolet,004055-0,Opala Diplomata/ Diplom. SLE 4.1 / 2.5
23,GM - Chevrolet,004104-1,Opala L/SL/SS/ 2.5/4.1
23,GM - Chevrolet,004333-8,PRISMA  Sed. Maxx/ LT 1.4 8V ECONOF. 4p
23,GM - Chevrolet,004452-0,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p
23,GM - Chevrolet,004332-0,PRISMA Sed. Joy 1.4 8V ECONOFLEX 4p
23,GM - Chevrolet,004358-3,PRISMA Sed. Joy/ LS 1.0 8V FlexPower 4p
23,GM - Chevrolet,004432-6,PRISMA Sed. LT 1.0 8V FlexPower 4p
23,GM - Chevrolet,004433-4,PRISMA Sed. LT 1.4 8V FlexPower 4p
23,GM - Chevrolet,004436-9,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.
23,GM - Chevrolet,004434-2,PRISMA Sed. LTZ 1.4 8V FlexPower 4p
23,GM - Chevrolet,004437-7,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.
23,GM - Chevrolet,004359-1,PRISMA Sed. Maxx 1.0 8V FlexPower 4p
23,GM - Chevrolet,004226-9,S10 Blazer  DTi 2.8 4x2 Turbo Diesel
23,GM - Chevrolet,004204-8,S10 Blazer 2.4 MPFI 8v 128cv 4p
23,GM - Chevrolet,004190-4,S10 Blazer 4.3 V6
23,GM - Chevrolet,004308-7,S10 Blazer Advant. 2.4/2.4 MPFI F.Power
23,GM - Chevrolet,004306-0,S10 Blazer Colina 2.4/2.4 MPFI F.Power
23,GM - Chevrolet,004309-5,S10 Blazer Colina 2.8 TDI 4x4 Diesel
23,GM - Chevrolet,004019-3,S10 Blazer DLX 2.2 MPFI / EFI
23,GM - Chevrolet,004237-4,S10 Blazer DLX 2.4 MPFI 128cv 4p
23,GM - Chevrolet,004022-3,S10 Blazer DLX 2.5 Diesel Turbo
23,GM - Chevrolet,004193-9,S10 Blazer DLX 2.8 4x4 TB Interc. Diesel
23,GM - Chevrolet,004020-7,S10 Blazer DLX 4.3 V6
23,GM - Chevrolet,004244-7,S10 Blazer Executive 2.8 4x4 TDI Diesel
23,GM - Chevrolet,004091-6,S10 Blazer Executive 4.3 V6
23,GM - Chevrolet,004018-5,S10 Blazer Std. 2.2 MPFI / EFI
23,GM - Chevrolet,004021-5,S10 Blazer Std. 2.5 Diesel Turbo
23,GM - Chevrolet,004307-9,S10 Blazer Tornado 2.4 MPFI 8V 128cv
23,GM - Chevrolet,004175-0,S10 P-Up 2.8/Sert. 2.8 4x4 TB Int. Dies.
23,GM - Chevrolet,004322-2,S10 P-Up Advant. 2.4/2.4 MPFI F.Power CD
23,GM - Chevrolet,004349-4,S10 P-Up Advantage 2.4 MPFI F.Power CS
23,GM - Chevrolet,004302-8,S10 P-Up Colina 2.4 MPFI 128cv CD 4p
23,GM - Chevrolet,004311-7,S10 P-Up Colina 2.4/2.4 MPFI F.Power CS
